player_total,dealer_total,result,count,percentage
17,17,Push,17,1.7000000000000002
17,18,Win,21,2.1
17,19,Win,18,1.7999999999999998
17,20,Win,36,3.5999999999999996
17,21,Win,12,1.2
17,22,Loss,11,1.0999999999999999
17,23,Loss,12,1.2
17,24,Loss,8,0.8
17,25,Loss,3,0.3
17,26,Loss,9,0.8999999999999999
18,17,Loss,19,1.9
18,18,Push,24,2.4
18,19,Win,21,2.1
18,20,Win,18,1.7999999999999998
18,21,Win,22,2.1999999999999997
18,22,Loss,11,1.0999999999999999
18,23,Loss,15,1.5
18,24,Loss,8,0.8
18,25,Loss,6,0.6
18,26,Loss,8,0.8
19,17,Loss,20,2.0
19,18,Loss,18,1.7999999999999998
19,19,Push,19,1.9
19,20,Win,22,2.1999999999999997
19,21,Win,21,2.1
19,22,Loss,12,1.2
19,23,Loss,18,1.7999999999999998
19,24,Loss,8,0.8
19,25,Loss,7,0.7000000000000001
19,26,Loss,3,0.3
20,17,Loss,22,2.1999999999999997
20,18,Loss,20,2.0
20,19,Loss,23,2.3
20,20,Push,25,2.5
20,21,Win,23,2.3
20,22,Loss,14,1.4000000000000001
20,23,Loss,14,1.4000000000000001
20,24,Loss,13,1.3
20,25,Loss,10,1.0
20,26,Loss,4,0.4
21,17,Loss,15,1.5
21,18,Loss,12,1.2
21,19,Loss,18,1.7999999999999998
21,20,Loss,24,2.4
21,21,Push,16,1.6
21,22,Loss,5,0.5
21,23,Loss,7,0.7000000000000001
21,24,Loss,11,1.0999999999999999
21,25,Loss,6,0.6
21,26,Loss,8,0.8
22,17,Win,7,0.7000000000000001
22,18,Win,12,1.2
22,19,Win,14,1.4000000000000001
22,20,Win,8,0.8
22,21,Win,5,0.5
22,22,Push,8,0.8
22,23,Push,7,0.7000000000000001
22,24,Push,4,0.4
22,25,Push,3,0.3
22,26,Push,5,0.5
23,17,Win,4,0.4
23,18,Win,11,1.0999999999999999
23,19,Win,8,0.8
23,20,Win,18,1.7999999999999998
23,21,Win,3,0.3
23,22,Push,3,0.3
23,23,Push,5,0.5
23,24,Push,4,0.4
23,25,Push,6,0.6
24,17,Win,7,0.7000000000000001
24,18,Win,10,1.0
24,19,Win,3,0.3
24,20,Win,11,1.0999999999999999
24,21,Win,3,0.3
24,22,Push,4,0.4
24,23,Push,4,0.4
24,24,Push,3,0.3
25,17,Win,6,0.6
25,18,Win,7,0.7000000000000001
25,19,Win,1,0.1
25,20,Win,8,0.8
25,21,Win,1,0.1
25,22,Push,5,0.5
25,23,Push,5,0.5
25,24,Push,2,0.2
25,25,Push,2,0.2
25,26,Push,2,0.2
26,17,Win,12,1.2
26,18,Win,6,0.6
26,19,Win,3,0.3
26,20,Win,8,0.8
26,21,Win,2,0.2
26,22,Push,4,0.4
26,23,Push,4,0.4
26,24,Push,1,0.1
26,25,Push,1,0.1
26,26,Push,3,0.3
